Name,Team,Level,Age,PA,BB,K,BBK,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC1,wRAA,wOBA,wRC2,PlayerId
"Patrick Kivlehan","CHW","AAA",32,15,0.2,0.06666667,3,0.41666667,0.53333333,1,1.53333333,0.58333333,1.601190455357143,0.33333333,-0.038092141039669514,5.5362954420456765,3.5658608806738723,0.6154157559076945,280.96824683136623,"13910"
"Albert Almora Jr.","CIN","A+,AAA",28,99,0.02020202,0.12121212,0.16666667,0.29896907,0.31313131,0.34020619,0.6533375,0.04123712,3.748741180320085,0.34117647,-0.008635611273348331,9.74842261983607,-3.1373804389074067,0.2957546993939563,75.64648206726565,"14109"
"Greg Bird","NYY","AAA",29,240,0.12916667,0.25416667,0.50819672,0.2184466,0.325,0.35436893,0.67936893,0.13592233,3.2478743562119723,0.27857143,-0.07234254293143749,26.52123053448478,-5.005722447464074,0.31022622645150666,84.12240329622033,"14131"
"Tim Lopes","COL","AAA,CPX",28,309,0.0776699,0.22330097,0.34782609,0.27636364,0.33876221,0.47636364,0.81512585,0.2,7.156908358367345,0.32663317,-0.7023898982442915,45.20863772326741,-0.14696096485819465,0.3508284383177369,100.16225385519989,"14137"
"Daniel Robertson","PHI","AAA,CPX",28,263,0.11026616,0.22053232,0.5,0.21929825,0.31939163,0.39473684,0.71412847,0.17543859,2.7849179531987707,0.25766871,-1.3221910980064422,32.02325888377198,-2.6004408856057295,0.325551878136827,92.28312759626992,"14145"
"Chris Mazza","SEA","AAA",32,1,0,1,0,0,0,0,0,0,0.142857142857143,0,0,-0.17708869208607364,-0.32419110764774967,0,-100,"14151"
"Andrew Velazquez","LAA","AAA",27,20,0.2,0.25,0.8,0.3125,0.45,0.6875,1.1375,0.375,7.258769757263128,0.4,0.3772810227237642,5.1699078287568545,2.227859517523334,0.470442408323288,175.7247768167768,"14196"
"Jorge Soler","MIA","AA",30,8,0.125,0.125,1,0.42857143,0.5,1.28571429,1.78571429,0.85714286,2.642857142857143,0.25,-0.016164731234312057,3.5212702900776383,2.471060767830324,0.7061747685074806,335.2921693704099,"14221"
"Mitch Haniger","SEA","A+,AAA",31,43,0.23255814,0.11627907,2,0.26666667,0.48837209,0.56666667,1.05503876,0.3,0.767857142857143,0.22727273,-0.0939919501543045,10.514682349098702,4.393363889587901,0.4587247045267196,172.35221338481742,"14274"
"Wilmer Difo","ARI","AAA,CPX",30,312,0.07051282,0.13461538,0.52380952,0.26855124,0.31511254,0.39575972,0.71087226,0.12720848,3.0480165350625716,0.2875,-0.5703545904252678,34.526407294200524,-11.310117728783025,0.31095324528562296,75.41281920670593,"14320"
"Anthony Alford","CLE","A,AAA",27,51,0.11764706,0.29411765,0.4,0.22222222,0.31372549,0.57777778,0.89150327,0.35555556,6.442085439373821,0.2,0.3251565042883158,8.503821725641252,1.8904365996465713,0.3817562168719722,130.7465170030793,"14329"
"Wilson Ramos","TEX","AAA",34,10,0.1,0.2,0.5,0.22222222,0.3,0.22222222,0.52222222,0,1.601190455357143,0.28571429,-0.013631389942020178,0.5894220553774643,-0.881602100239296,0.25491965413093565,40.068822332175486,"1433"
"Lewis Brinson","SFG","AAA",28,373,0.07238606,0.28418231,0.25471698,0.2979351,0.35579515,0.56637168,0.92216683,0.26843658,4.871254221774084,0.37264151,-0.9357816088013351,67.56230388714744,12.693102882642268,0.38687426751514653,123.13338384788959,"14352"
"Joey Meneses","WSN","AAA",30,414,0.07729469,0.21497585,0.35955056,0.28609626,0.34057971,0.48930481,0.82988452,0.20320855,2.486291726950286,0.32103321,-0.5923165306448936,62.68227860394163,8.298284710079857,0.3584998822906642,115.25868939724282,"14366"
"Harold Ramirez","TBR","AAA",27,5,0.2,0.2,1,0.5,0.6,0.75,1.35,0.25,0.142857142857143,0.66666667,-0.015236856415867805,1.6928007960816398,1.035989275624372,0.5793873190879821,257.73007070629995,"14387"
"Ronald Guzman","NYY","AAA",27,373,0.10991957,0.26809651,0.41,0.25465839,0.34408602,0.47826087,0.82234689,0.22360248,3.016294251109657,0.31428571,-0.27042167633771896,56.83688726543437,7.8387478393221945,0.3596461891166626,115.99805203040987,"14388"
"Joe Hudson","TBR","AAA",31,165,0.15151515,0.2969697,0.51020408,0.22627737,0.34545455,0.48905109,0.83450564,0.26277372,2.85129706615431,0.25316456,-0.12759240996092558,25.69169201488012,4.0169118397902865,0.3635758313265714,118.53265319113503,"14412"
"Scott Heineman","SEA","AAA",29,112,0.09821429,0.35714286,0.275,0.19,0.27678571,0.31,0.58678571,0.12,5.640758474567978,0.29310345,-0.6404348267242312,7.454310759383583,-9.021159783524132,0.2631431286399429,45.24490356721545,"14453"
"Jake Cave","MIN","AAA",29,373,0.1152815,0.24932976,0.46236559,0.27329193,0.36997319,0.50931677,0.87928996,0.23602484,7.816663802556467,0.34259259,1.2838677782565355,63.74806010268462,14.749920676572442,0.38151451542570786,130.10302197048708,"14477"
"Dereck Rodriguez","MIN","AAA",30,1,0,1,0,0,0,0,0,0,0.142857142857143,0,0,-0.15234360512254236,-0.2837059092139959,0,-100,"14509"
"Pedro Severino","MIL","AA,AAA",28,153,0.06535948,0.20261438,0.32258065,0.32857143,0.37908497,0.50714286,0.88622783,0.17857143,4.603675257766107,0.39047619,0.26637640967965126,27.068758174759218,6.97265072165138,0.3896724647945828,134.70354558620724,"14523"
"Nomar Mazara","SDP","AAA",27,152,0.13815789,0.19078947,0.72413793,0.3671875,0.45394737,0.640625,1.09457237,0.2734375,2.0793325803571427,0.42553191,-0.21810223907232285,37.949908360440496,15.59034119506574,0.46091123631126,169.72559477451958,"14553"
"Wyatt Mathisen","SFG","AAA,CPX",28,146,0.1369863,0.31506849,0.43478261,0.18333333,0.30136986,0.4,0.70136986,0.21666667,2.553571455357143,0.21126761,-0.14214345975778997,15.414998212521246,-5.943097194964716,0.30864625434352927,73.43312830607607,"14555"
"Franmil Reyes","CLE","AAA",26,35,0.05714286,0.2,0.28571429,0.3125,0.34285714,0.5625,0.90535714,0.25,3.6607142857142856,0.33333333,-0.9754821136593819,6.023781733000981,1.4261010898001067,0.3829328434807914,131.01783704592552,"14566"
"Franchy Cordero","BOS","AAA",27,136,0.11029412,0.30882353,0.35714286,0.32478632,0.39705882,0.58974359,0.98680241,0.26495727,4.091301188984543,0.43661972,-0.3964165197685361,27.794672647775204,9.929399291337523,0.42101294941761913,155.5793303199556,"14567"
"David Bote","CHC","AAA",29,160,0.0625,0.24375,0.25641026,0.25174825,0.31875,0.38461538,0.70336538,0.13286713,5.410577950115418,0.32038835,0.24561397079378366,18.398441731932852,-2.6195269226997144,0.3155197884887457,87.53672647559904,"14593"
"Webster Rivas","SDP","AA,AAA",31,301,0.15946844,0.20265781,0.78688525,0.25403226,0.37541528,0.33870968,0.71412496,0.08467742,2.7550838771069017,0.32804233,-1.3623341186903417,40.37494188775039,-2.678311584100959,0.340360745639104,93.80755274646984,"14636"
"Tzu-Wei Lin","NYM","A,AAA,CPX",28,138,0.15217391,0.26811594,0.56756757,0.1637931,0.2919708,0.27586207,0.56783287,0.11206897,4.156634477159904,0.21052632,0.31535782548598945,10.770962873332241,-7.036054736144802,0.27480913948838726,62.03195546840059,"14678"
"Manuel Margot","TBR","AAA,CPX",27,30,0.13333333,0.1,1.33333333,0.23076923,0.33333333,0.23076923,0.56410256,0,2.642857142857143,0.26086957,-0.0702011511893943,2.628049383073068,-1.328346108884597,0.28052947918574017,66.76146163386588,"14712"
"Brett Phillips","BAL","AAA",28,88,0.19318182,0.28409091,0.68,0.27692308,0.43181818,0.63076923,1.06258741,0.35384615,6.283218764026977,0.32432432,-0.02093441504985094,19.745865500729987,8.185982740682075,0.44463232295079663,170.81371766998913,"14735"
"Yu Chang","CLE","AA,AAA",26,29,0.17241379,0.24137931,0.71428571,0.17391304,0.31034483,0.2173913,0.52773613,0.04347826,0.21230158035714297,0.23529412,-0.05991016607731581,2.062674299877305,-1.718220724660735,0.26241182664345053,54.18753112026909,"14773"
"Luke Voit","SDP","AAA",31,20,0.1,0.6,0.16666667,0,0.1,0,0.1,0,2.642857142857143,0,-0.009087593294680119,-2.1749011761791714,-5.1169494874126915,0.0738129436969757,-73.9247267923787,"14811"
"JaCoby Jones","KCR","AAA",30,137,0.06569343,0.40145985,0.16363636,0.21428571,0.27007299,0.35714286,0.62721585,0.14285715,3.65893000178387,0.33823529,0.1943024443462491,11.54345667876203,-6.453178981767106,0.2792491068805221,64.14230357554858,"14818"
"Pat Valaika","ATL","AAA",29,466,0.08154506,0.20600858,0.39583333,0.24228029,0.30257511,0.36817102,0.67074613,0.12589073,2.510346361843918,0.28660436,-0.8800575844943523,47.57392691721633,-13.640906789401024,0.30029427109869766,77.71633775111205,"14885"
"Daniel Palka","NYM","AAA",30,445,0.10786517,0.23595506,0.45714286,0.26329114,0.34382022,0.50632911,0.85014933,0.24303797,1.9443431752956988,0.29433962,-1.7373249344527721,71.28076499239862,12.824539671701782,0.36885657168186464,121.9387064446003,"14897"
"Andrew Knapp","SFG","AAA",30,230,0.07391304,0.24782609,0.29824561,0.24519231,0.31304348,0.48557692,0.7986204,0.24038461,2.235437580576871,0.27857143,-0.5225050812587142,31.311072985520195,-2.52248259366529,0.33829003546548925,92.54443539709693,"14942"
"Johan Camargo","PHI","AA,AAA",28,184,0.125,0.14130435,0.88461538,0.23717949,0.33152174,0.32051282,0.65203456,0.08333333,1.673029580357143,0.26515152,-0.3878601901233196,19.101220646837103,-4.972163206002367,0.30237703576036123,79.83073749617836,"14950"
"Zach Green","SEA","AAA",28,378,0.07407407,0.2989418,0.24778761,0.22713864,0.29100529,0.46017699,0.75118228,0.23303835,3.113753424104193,0.27570093,-0.10897816903889179,43.712055255312855,-11.892657827000681,0.3161551682722001,78.61214064822963,"14973"
"Dom Nunez","COL","AAA",27,285,0.11929825,0.24561404,0.48571429,0.22267206,0.31929825,0.36032389,0.67962214,0.13765183,4.571037870262205,0.28735632,-0.6315562007948756,30.336201951753317,-11.587986483324352,0.3062215759043108,72.35966415600602,"15055"
"Jonathan Davis","MIL","A+,AAA",30,224,0.125,0.19642857,0.63636364,0.28877005,0.39013453,0.42245989,0.81259442,0.13368984,6.212763332370908,0.35211268,1.801824294961989,35.74968849670726,6.346857076404867,0.3678955077590429,121.5471819765901,"15104"
"Tim Locastro","NYY","AAA",29,191,0.06282723,0.19895288,0.31578947,0.23952096,0.33157895,0.39520958,0.72678853,0.15568862,8.0573296611351,0.29365079,0.5999034075066447,24.17276794028876,-0.9174321411788645,0.32917374278369704,96.34346422826454,"15124"
"Braden Shipley","SEA","AA",30,2,0,0,0,1,1,3,4,2,0.142857142857143,1,0,2.4906354321438524,2.2063864840466234,1.6005370020866394,876.2162353867062,"15158"
"Josh VanMeter","PIT","AAA",27,38,0.18421053,0.26315789,0.7,0.16129032,0.31578947,0.32258065,0.63837012,0.16129033,3.406385252380953,0.2,-0.5258331978693604,3.877884570535801,-1.1138829849394334,0.3002466151588841,77.68559988900789,"15170"
"Tim Anderson","CHW","AAA",29,15,0,0.33333333,0,0.33333333,0.33333333,0.33333333,0.66666666,0,0.142857142857143,0.5,-0.038092141039669514,1.5640438473733003,-0.40639071399850296,0.30286675691604614,79.37557927751853,"15172"
"Dustin Peterson","MIL","AAA",27,448,0.09821429,0.22767857,0.43137255,0.2425,0.32142857,0.3775,0.69892857,0.135,4.407758551548657,0.30344828,-0.5373249165713787,50.96152338035841,-7.888788852612786,0.3140672811478243,86.59516227988159,"15189"
"Jake Bauers","CIN","AAA",26,244,0.15983607,0.31147541,0.51315789,0.18316832,0.31557377,0.34158416,0.65715793,0.15841584,4.665782247152407,0.24166667,-0.24414455704391003,25.611740080385317,-6.440662117929346,0.30368886692602126,79.90583645469168,"15194"
"Brandon Dixon","SDP","AA,AAA,CPX",30,231,0.11255411,0.22510823,0.5,0.37373737,0.44155844,0.82323232,1.26479076,0.44949495,6.955329641688613,0.3984375,0.9663888961076736,66.31056465620092,32.92710631007246,0.5078850862240687,198.58872812607075,"15214"
"Austin Wynns","PHI","AAA",31,134,0.20895522,0.13432836,1.55555556,0.36538462,0.5037594,0.5,1.0037594,0.13461538,2.8871431079619985,0.42168675,-0.24948726128786802,31.3229053537625,13.720356605507725,0.45568909367224325,177.9452839570636,"15271"
"Garrett Cooper","MIA","A",31,11,0.27272727,0.09090909,3,0.375,0.54545455,0.375,0.92045455,0,1.601190455357143,0.42857143,-0.03766588680446148,2.400849111319656,1.091151796222801,0.4567009481516751,183.31328037746704,"15279"
"Frank Schwindel","CHC","AAA",30,37,0,0.21621622,0,0.21621622,0.21621622,0.37837838,0.5945946,0.16216216,2.642857142857143,0.25,-0.03047371283173561,2.335869850934739,-2.5245354004490426,0.25431382011722875,48.059158241377204,"15351"
"Jack Mayfield","LAA","AAA",31,241,0.04979253,0.19502075,0.25531915,0.24663677,0.29166667,0.41704036,0.70870703,0.17040359,6.601665393161706,0.28488372,-0.5540297399275005,25.268633941650897,-10.183048208713023,0.3045003262658914,71.2762622503415,"15402"
"Kris Bryant","COL","AAA",30,22,0.09090909,0.36363636,0.25,0.15,0.22727273,0.25,0.47727273,0.1,2.017857142857143,0.25,-0.013631389942020178,0.5862304048492566,-2.650022737507616,0.2200397957455028,18.11447927779597,"15429"
"Aristides Aquino","CIN","AAA",28,91,0.0989011,0.36263736,0.27272727,0.31168831,0.40659341,0.7012987,1.10789211,0.38961039,4.316300193991958,0.43243243,-0.2324911868199706,21.816728031063942,9.862758358741669,0.46276023099710656,182.5061350254007,"15482"
"Victor Reyes","DET","AAA",27,32,0.125,0.0625,2,0.33333333,0.40625,0.7037037,1.1099537,0.37037037,4.627407800980821,0.26086957,-0.3258331948891282,7.554518465662904,3.35092473473639,0.4584339652210474,179.71571348779733,"15487"
"Justin Williams","PHI","A,A+,AAA,CPX",26,105,0.12380952,0.27619048,0.44827586,0.21111111,0.32380952,0.3,0.62380952,0.08888889,5.196680935942556,0.3,0.18740257958415896,10.541686326074363,-3.1948403419973848,0.3007166510536557,77.22993810710275,"15490"
"Abiatal Avelino","LAD","AA",27,230,0.06086957,0.16521739,0.36842105,0.22966507,0.28820961,0.37799043,0.66620004,0.14832536,5.67353801216019,0.24698795,0.9924593064934015,22.241701545275703,-10.446927485905631,0.2988524554077715,68.04109626029155,"15496"
"Franklin Barreto","HOU","AAA",26,274,0.10948905,0.37226277,0.29411765,0.16182573,0.25912409,0.27385892,0.53298301,0.11203319,5.722425222073533,0.24626866,-0.1129581299610436,14.081205904906218,-26.22485595899301,0.2467644345151247,34.93570260586107,"15519"
"Joseph Odom","SEA","AAA",30,238,0.11764706,0.39915966,0.29473684,0.23076923,0.32773109,0.44711538,0.77484647,0.21634615,3.315336250282336,0.36893204,0.1637225802987814,31.63504473245282,-3.3753301712260746,0.3348180264360291,90.35905733511184,"15535"
"Tyler White","MIL","AAA",31,437,0.16018307,0.201373,0.79545455,0.22969188,0.35697941,0.41176471,0.76874412,0.18207283,3.8778496413477033,0.25482625,-0.40957085508853197,61.8126831977651,4.407356309799892,0.3467461848695436,107.67760859266856,"15564"
"Mike Ford","LAA","AAA",29,137,0.16788321,0.12408759,1.35294118,0.24778761,0.37956204,0.37168142,0.75124346,0.12389381,1.048469392857143,0.27659574,-0.23695893259719014,19.68500608947487,0.36620106544704345,0.3480022645344699,102.54556927302691,"15585"
"Willians Astudillo","MIA","AAA",30,315,0.05396825,0.05079365,1.0625,0.30742049,0.37142857,0.54063604,0.91206461,0.23321555,2.9632154792834324,0.28063241,-0.2895968733355403,57.77985908104615,16.400733292238275,0.39629331883930025,139.6352822337158,"15608"
"Dominic Smith","NYM","AAA",27,248,0.10080645,0.15725806,0.64102564,0.28440367,0.36693548,0.47247706,0.83941254,0.18807339,4.2746627417891325,0.30588235,-0.17532045021653175,39.7131279646462,7.135276549965718,0.36880002152629016,121.90223185421726,"15653"
"Billy McKinney","OAK","AAA",27,293,0.12286689,0.28327645,0.43373494,0.29482072,0.39590444,0.52988048,0.92578492,0.23505976,5.9330885183699875,0.3974359,0.013777290936559439,56.07572062274826,12.974712863177176,0.39796108762695365,130.1030382759345,"15654"
"Austin Meadows","DET","AAA",27,39,0.1025641,0.17948718,0.57142857,0.14705882,0.23076923,0.23529412,0.46606335,0.0882353,1.861607142857143,0.14814815,-0.06094742566347122,1.281022069986174,-3.8421077895805142,0.21857018348498222,25.00467692799265,"15672"
"Jimmy Cordero","NYY","AAA",30,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,-100,"15690"
"Chance Sisco","MIN","AAA",27,37,0.13513514,0.27027027,0.5,0.19354839,0.2972973,0.35483871,0.65213601,0.16129032,1.392857142857143,0.23809524,-0.06094742566347122,3.570388577685571,-1.2900166736982106,0.2936931735760457,73.45866019441617,"15694"
"Gosuke Katoh","NYM","AAA",27,329,0.09726444,0.2218845,0.43835616,0.21917808,0.30487805,0.37671233,0.68159038,0.15753425,5.854326956755598,0.26190476,0.39420584589242935,34.804378351841684,-8.413819694246541,0.3046160424413857,80.77450341582866,"15697"
"Tyler O'Neill","STL","AAA",27,22,0,0.27272727,0,0.4,0.45454545,0.65,1.10454545,0.25,1.303571455357143,0.53846154,-0.05332899745553732,5.600703034835128,2.7107323448231493,0.48026699640534143,193.7979182346626,"15711"
"Allen Cordoba","CIN","AAA",26,114,0.07894737,0.19298246,0.40909091,0.16161616,0.26315789,0.27272727,0.53588516,0.11111111,6.5896474118006,0.17333333,0.2377372896298766,7.024615876311587,-7.950686790114118,0.2525290752712049,46.908006020209655,"15722"
"Tyler Wade","LAA","AAA",27,174,0.15517241,0.21264368,0.72972973,0.22758621,0.35057471,0.37241379,0.7229885,0.14482758,7.654927894669148,0.27619048,2.169429718516767,22.43250987204581,-0.48749148574799883,0.3319789020494483,97.94133363442624,"15730"
"Raudy Read","CHW","AA,AAA",28,364,0.12637363,0.18681319,0.67647059,0.3029316,0.3956044,0.55700326,0.95260766,0.25407166,1.662485267857143,0.33039648,-0.8273803470656276,70.66691716458803,22.879369918966347,0.41411826538515617,147.87914869774363,"15766"
"Yonathan Daza","COL","AAA",28,13,0.07692308,0.30769231,0.25,0.33333333,0.38461538,0.33333333,0.71794871,0,2.642857142857143,0.5,-0.022718983236700296,1.7350286225862943,-0.17730277971549394,0.3354048958191505,90.7284490804218,"15794"
"Jose Godoy","MIN","AAA",27,193,0.07253886,0.24870466,0.29166667,0.22727273,0.29015544,0.36363636,0.6537918,0.13636363,1.340773830357143,0.27642276,-0.3199739847332239,17.76752713453485,-7.585397555115688,0.2887867040034988,70.08077905026805,"15808"
"Erick Mejia","SEA","AAA",27,521,0.0940499,0.19769674,0.47572816,0.26077586,0.33011583,0.43318966,0.76330549,0.1724138,5.932936014164897,0.30285714,-0.3578637968748808,68.00356512722682,-8.636793380406393,0.3322310613389181,88.73075028798803,"15817"
"Miguel Andujar","NYY","AAA",27,297,0.05723906,0.11784512,0.48571429,0.28519856,0.32996633,0.48736462,0.81733095,0.20216606,4.372216734873789,0.28695652,0.4895653249695897,43.969040593422285,4.954436278260581,0.35453123075736537,112.69892740225795,"15878"
"Luis Torrens","SEA","A+,AAA",26,72,0.06944444,0.25,0.27777778,0.27692308,0.31944444,0.53846154,0.85790598,0.26153846,0.833646642857143,0.31111111,-0.06361315306276083,10.909711733148725,0.39997197656455763,0.35606736524237526,104.71495442290994,"15905"
"Aledmys Diaz","HOU","AAA",31,13,0.07692308,0.07692308,1,0.16666667,0.23076923,0.41666667,0.6474359,0.25,0.142857142857143,0.1,-0.009087593294680119,0.943910709845343,-0.9684206924564454,0.269679633470682,49.35915964718247,"15937"
"Travis Demeritte","ATL","AAA",27,158,0.10759494,0.34177215,0.31481481,0.20714286,0.29113924,0.35714286,0.6482821,0.15,7.479281320091524,0.31764706,0.9638287434354424,14.975064910247825,-5.780179136201836,0.2916653963583934,72.15075321077433,"15958"
"Ivan Castillo","KCR","AAA",27,447,0.10067114,0.11856823,0.8490566,0.24234694,0.32207207,0.34693878,0.66901085,0.10459184,4.106597623825737,0.26409496,-0.8899517366662621,47.42660307017238,-11.29234685870735,0.30502683570099737,80.7688201638745,"15971"
